period,branch_id,indicator_key,raw_value,log_value,score,weighted_score,indicator_rank
1404-04,2121,avg_deposits,2201061962275.919,28.419961069951636,47.58112025717122,23.79056012858561,222
1404-04,2201,avg_deposits,3521921401987.9253,28.890027809452846,159.4536621055769,79.72683105278846,186
1404-04,2301,avg_deposits,16219976103679.518,30.417264691352123,522.9251814136683,261.46259070683413,43
1404-04,2302,avg_deposits,4448313872558.965,29.12354623526134,215.02938714273915,107.51469357136958,163
1404-04,2303,avg_deposits,10806416329609.385,30.01116117824201,426.2754326707477,213.13771633537385,76
1404-04,2304,avg_deposits,20253534523709.49,30.639350438630764,575.7800102465436,287.8900051232718,25
1404-04,2305,avg_deposits,9581146189795.486,29.8908183447834,397.63469393960594,198.81734696980297,87
1404-04,2306,avg_deposits,6176699110354.352,29.451805120164853,293.1526678442121,146.57633392210604,126
1404-04,2307,avg_deposits,7422990094633.608,29.635603069647683,336.8952730261645,168.44763651308224,108
1404-04,2308,avg_deposits,8433004413220.812,29.763174219848533,367.25629974896066,183.62814987448033,98
1404-04,2309,avg_deposits,7651434405738.84,29.66591425020859,344.1091184885618,172.0545592442809,104
1404-04,2310,avg_deposits,4559795212769.287,29.148298828966183,220.9203284546898,110.4601642273449,161
1404-04,2314,avg_deposits,9877675672966.752,29.92129834423885,404.88871709860933,202.44435854930467,85
1404-04,2315,avg_deposits,7526651261036.9795,29.64947133917357,340.19582257056743,170.09791128528371,107
1404-04,2331,avg_deposits,5436777371998.505,29.32420760640821,262.7853667825807,131.39268339129035,142
1404-04,2341,avg_deposits,4258168087317.492,29.07986015727088,204.63241118701313,102.31620559350657,171
1404-04,2351,avg_deposits,4649095322754.354,29.16769376235352,225.53618470379197,112.76809235189599,159
1404-04,2361,avg_deposits,7145550489195.216,29.597510969716396,327.82962407559546,163.91481203779773,113
1404-04,2371,avg_deposits,2975285626457.7915,28.721361159211295,119.31219856020775,59.656099280103874,202
1404-04,2401,avg_deposits,4065208933462.149,29.0334862557534,193.5957523421582,96.7978761710791,176
1404-04,2402,avg_deposits,6886936730002.051,29.56064750557553,319.05638170760295,159.52819085380148,115
1404-04,2404,avg_deposits,4204274695349.0327,29.067122908233436,201.6010364773562,100.8005182386781,172
1404-04,2421,avg_deposits,3656655082444.935,28.927569933569707,168.38842072261528,84.19421036130764,181
1404-04,2501,avg_deposits,6794334085609.199,29.547110158083242,315.8345892543558,157.9172946271779,118
1404-04,2502,avg_deposits,9167013728053.596,29.846632692458567,387.11882284424956,193.55941142212478,92
1404-04,2601,avg_deposits,3759222053090.139,28.955233151149802,174.9720698224741,87.48603491123706,179
1404-04,2621,avg_deposits,2254602889909.3657,28.443994971340093,53.3010179076912,26.6505089538456,221
1404-04,2631,avg_deposits,3524911336894.1973,28.890876399222602,159.65562043734465,79.82781021867233,185
1404-04,2641,avg_deposits,2605376601497.1284,28.588598349398122,87.71559376213982,43.85779688106991,213
1404-04,2701,avg_deposits,3938763554474.8086,29.00188797132605,186.07558531079684,93.03779265539842,177
1404-04,2702,avg_deposits,5533544155346.688,29.341849622261176,266.98404112166617,133.49202056083308,139
1404-04,2703,avg_deposits,2999517560213.515,28.72947257840299,121.2426586560143,60.62132932800715,199
1404-04,2704,avg_deposits,3490477502683.0405,28.881059663037153,157.31930702175015,78.65965351087507,187
1404-04,2721,avg_deposits,12084718280558.133,30.122962818315308,452.88342810367783,226.44171405183891,67
1404-04,2731,avg_deposits,4557804193628.232,29.1478620869941,220.81638697054905,110.40819348527452,162
1404-04,2741,avg_deposits,2943081412253.242,28.71047824781264,116.72214302432747,58.36107151216373,203
1404-04,2801,avg_deposits,5486986746960.983,29.33340035865018,264.9731764561248,132.4865882280624,140
1404-04,2802,avg_deposits,2723790985673.683,28.633045770609122,98.29376399123882,49.14688199561941,208
1404-04,2901,avg_deposits,2263059471909.4023,28.44773876235412,54.192013550847996,27.096006775423998,220
1404-04,3001,avg_deposits,5617381932299.776,29.356886822948038,270.56278797133467,135.28139398566734,135
1404-04,3021,avg_deposits,2988613699719.176,28.72583075023576,120.37592944544443,60.187964722722214,200
1404-04,3031,avg_deposits,3427451893889.572,28.862838212949757,152.9827314546215,76.49136572731075,191
1404-04,3101,avg_deposits,5548738066585.411,29.34459164244335,267.63662242938665,133.81831121469332,138
1404-04,3102,avg_deposits,12185229815516.2,30.13124566335451,454.85468633236064,227.42734316618032,65
1404-04,3105,avg_deposits,6643031695428.785,29.524589555852685,310.47484604392855,155.23742302196428,121
1404-04,3141,avg_deposits,4179306940852.985,29.061166545094824,200.1834643998343,100.09173219991715,173
1404-04,3201,avg_deposits,2978514715004.3228,28.72244587441098,119.57035306545761,59.785176532728805,201
1404-04,3221,avg_deposits,3430794443980.1035,28.8638129666085,153.2147158949484,76.6073579474742,190
1404-04,3301,avg_deposits,5840844613761.177,29.39589652795561,279.84682040592975,139.92341020296487,132
1404-04,3302,avg_deposits,5223943220320.365,29.284273638839277,253.28136642984646,126.64068321492323,147
1404-04,3321,avg_deposits,7211057319953.141,29.606636702792073,330.0014836640645,165.00074183203225,112
1404-04,3325,avg_deposits,3427149360453.6187,28.862749941312963,152.96172343267162,76.48086171633581,192
1404-04,3331,avg_deposits,18418927850817.0,30.544399939351486,553.1824665117549,276.59123325587746,34
1404-04,3341,avg_deposits,5879396511082.194,29.402475238402314,281.4125067179167,140.70625335895835,131
1404-04,3351,avg_deposits,5227802414948.019,29.28501211735525,253.45711906609995,126.72855953304997,146
1404-04,3361,avg_deposits,4294445047795.483,29.0883434541217,206.65137552165803,103.32568776082901,169
1404-04,3371,avg_deposits,6024941989264.176,29.426928966921185,287.2323202405238,143.6161601202619,128
1404-04,3401,avg_deposits,4357912019902.699,29.10301416406539,210.14290018018383,105.07145009009191,167
1404-04,3402,avg_deposits,2884043263990.619,28.690214336622788,111.89947623661806,55.94973811830903,204
1404-04,3421,avg_deposits,6422464594070.531,29.490823053119854,302.438658471795,151.2193292358975,125
1404-04,3501,avg_deposits,5684362618728.46,29.368740120527068,273.38378851874364,136.69189425937182,134
1404-04,3521,avg_deposits,2444027854789.1367,28.52466855438659,72.50075708729524,36.25037854364762,218
1404-04,3601,avg_deposits,7695920147925.183,29.671711453448907,345.4888116419089,172.74440582095446,102
1404-04,3701,avg_deposits,5604673443869.485,29.354621909180107,270.02375459799975,135.01187729899988,136
1404-04,3702,avg_deposits,4945755490062.903,29.229550847910893,240.25773126541586,120.12886563270793,150
1404-04,3731,avg_deposits,4145637154281.0703,29.05307760905539,198.25835513441166,99.12917756720583,174
1404-04,3801,avg_deposits,2478846090878.0166,28.53881428189047,75.86733965774728,37.93366982887364,217
1404-04,3901,avg_deposits,4912154441006.147,29.22273374785223,238.635309920722,119.317654960361,153
1404-04,4001,avg_deposits,4881780550210.921,29.216531136092588,237.1591324222109,118.57956621110544,154
1404-04,4021,avg_deposits,2655996332091.2505,28.60784096655242,92.29519983074036,46.14759991537018,209
1404-04,101,deposit_count,33733.416666666664,10.426273861276234,623.0885331886246,3.115442665943123,70
1404-04,102,deposit_count,69538.91666666667,11.149656207210066,891.6298307899273,4.458149153949637,7
1404-04,103,deposit_count,27736.666666666668,10.230546575935431,550.4286742954033,2.7521433714770165,110
1404-04,104,deposit_count,30743.166666666668,10.333455553341965,588.6315838395926,2.9431579191979633,91
1404-04,105,deposit_count,32499.83333333333,10.389021009014744,609.2591532737251,3.0462957663686256,77
1404-04,106,deposit_count,25155.58333333333,10.132874904030786,514.1700101745603,2.5708500508728016,132
1404-04,107,deposit_count,47342.66666666666,10.765188333948313,748.9037853561777,3.7445189267808883,29
1404-04,108,deposit_count,27552.166666666668,10.22387275050441,547.9511494411062,2.739755747205531,113
1404-04,109,deposit_count,19854.08333333333,9.896215340652153,426.3148577828972,2.131574288914486,168
1404-04,110,deposit_count,19755.0,9.891212521660515,424.4576608092212,2.122288304046106,171
1404-04,111,deposit_count,68620.0,11.13635388931704,886.6916100437642,4.433458050218821,8
1404-04,112,deposit_count,30793.83333333333,10.335102205972493,589.2428708534192,2.946214354267096,89
1404-04,114,deposit_count,30872.58333333333,10.337656188936958,590.1909861940603,2.9509549309703016,87
1404-04,115,deposit_count,43495.833333333336,10.680443417492084,717.4439218991956,3.5872196094959783,42
1404-04,116,deposit_count,49551.16666666666,10.810781265677353,765.8292537710287,3.8291462688551436,26
1404-04,117,deposit_count,34630.75,10.452526170338542,632.8341803975316,3.164170901987658,67
1404-04,118,deposit_count,23251.166666666668,10.054153596637745,484.94629168733616,2.424731458436681,144
1404-04,119,deposit_count,39665.25,10.588255979168707,683.2211703362703,3.4161058516813516,51
1404-04,120,deposit_count,14976.0,9.614270969992395,321.648622044709,1.608243110223545,194
1404-04,121,deposit_count,20291.08333333333,9.917986105386868,434.39682086161423,2.171984104308071,163
1404-04,122,deposit_count,28259.166666666668,10.249208553838491,557.3565621406963,2.7867828107034813,107
1404-04,123,deposit_count,19791.5,9.89305835704559,425.142890456105,2.1257144522805254,170
1404-04,124,deposit_count,23119.0,10.048453322786314,482.8301784792234,2.414150892396117,145
1404-04,125,deposit_count,38953.0,10.570136741789845,676.494764107785,3.3824738205389253,54
1404-04,126,deposit_count,29605.5,10.295749210799382,574.6338546841861,2.8731692734209306,98
1404-04,127,deposit_count,25831.666666666668,10.159395119888723,524.0151124488818,2.620075562244409,128
1404-04,128,deposit_count,35212.333333333336,10.469180077742958,639.0166120391838,3.195083060195919,64
1404-04,129,deposit_count,41160.66666666666,10.625262681515622,696.9591719947939,3.4847958599739695,49
1404-04,130,deposit_count,31896.08333333333,10.370269853035868,602.2981598428012,3.011490799214006,79
1404-04,132,deposit_count,24399.166666666668,10.102345241859057,502.83648076095295,2.5141824038047647,135
1404-04,133,deposit_count,23772.83333333333,10.07634081505639,493.18285490704676,2.465914274535234,140
1404-04,134,deposit_count,30843.75,10.336721836569557,589.8441264751732,2.949220632375866,88
1404-04,135,deposit_count,20080.58333333333,9.907558421958688,430.525750943307,2.152628754716535,166
1404-04,136,deposit_count,20434.416666666668,9.925024785644515,437.0097908081633,2.1850489540408167,161
1404-04,140,deposit_count,18042.666666666668,9.80055002499624,390.801013484536,1.9540050674226799,180
1404-04,141,deposit_count,55632.41666666666,10.92653931888363,808.8021269556584,4.044010634778292,18
1404-04,142,deposit_count,48033.16666666666,10.779667842232161,754.2790146039331,3.7713950730196655,28
1404-04,143,deposit_count,28423.0,10.254989137700862,559.5024888418662,2.7975124442093313,105
1404-04,145,deposit_count,26992.166666666668,10.203339026534941,540.3284131242142,2.701642065621071,116
1404-04,146,deposit_count,21082.166666666668,9.956230212752072,448.59418450365524,2.242970922518276,159
1404-04,147,deposit_count,79756.83333333333,11.286750239438932,942.5232615116965,4.712616307558483,3
1404-04,148,deposit_count,12765.166666666666,9.454553721242817,262.35677248601803,1.3117838624300902,208
1404-04,149,deposit_count,14149.75,9.557522905200315,300.58203251389136,1.5029101625694568,203
1404-04,150,deposit_count,21899.166666666668,9.99424952612571,462.7080978506659,2.3135404892533296,153
1404-04,151,deposit_count,18297.666666666668,9.814583476430121,396.0106530051335,1.9800532650256677,178
1404-04,152,deposit_count,55269.16666666666,10.91998856032243,806.370288227238,4.03185144113619,19
1404-04,153,deposit_count,32810.833333333336,10.39854450166726,612.794560363736,3.06397280181868,75
1404-04,154,deposit_count,34233.333333333336,10.440984318116932,628.5494974912706,3.142747487456353,69
1404-04,155,deposit_count,23881.666666666668,10.080908230730373,494.87841706538546,2.4743920853269272,138
1404-04,156,deposit_count,18510.416666666668,9.826142937845068,400.3018729739245,2.0015093648696225,176
1404-04,157,deposit_count,37793.0,10.539905638849984,665.272068866434,3.32636034433217,59
1404-04,159,deposit_count,28802.58333333333,10.268255079680646,564.4272057542701,2.82213602877135,102
1404-04,160,deposit_count,17608.416666666668,9.776189075823298,381.757495988604,1.90878747994302,183
1404-04,161,deposit_count,26229.916666666668,10.174694019511684,529.6945244219764,2.648472622109882,127
1404-04,162,deposit_count,19839.25,9.895467981565925,426.03741559769884,2.130187077988494,169
1404-04,163,deposit_count,11224.833333333334,9.325972948904614,214.62372004926803,1.0731186002463402,215
1404-04,164,deposit_count,23433.33333333333,10.061957462473327,487.84332154930803,2.4392166077465403,142
1404-04,167,deposit_count,30558.666666666668,10.327436335716607,586.3970691037215,2.9319853455186076,93
1404-04,168,deposit_count,20123.166666666668,9.90967669356194,431.31211711357173,2.156560585567859,164
1404-04,169,deposit_count,33189.583333333336,10.410021480134544,617.0551601799617,3.0852758008998085,72
1404-04,170,deposit_count,21791.416666666668,9.989317328932874,460.8771178141267,2.3043855890706335,155
1404-04,171,deposit_count,15104.25,9.6227976444948,324.8139802373306,1.624069901186653,193
1404-04,172,deposit_count,45055.083333333336,10.715663289066192,730.518598198702,3.6525929909935098,38
1404-04,173,deposit_count,26538.75,10.186398888098049,534.039723908947,2.670198619544735,121
1404-04,174,deposit_count,27681.75,10.228564754507733,549.6929625368849,2.7484648126844244,111
1404-04,175,deposit_count,28399.5,10.254162029628123,559.1954414327631,2.7959772071638156,106
